# time 'cAMP_on' 'free_Ca2+' 'all_Ca2+' 'bound_Ca2+!_' 'PKAa!_' 'PKAa?' 'CDK5!_' 'CK1p~?' 'PP2Ap~?' 'PP2Aca_!' 'PP2C!_' 'PP2Ba~?' 'PDEp~?' 'DARPP_unphosph~?' 'Thr75~?' 'Thr34~?' 'Ser137~?' 'Thr75:Ser137~?' 'Thr34:Thr75~?' 'Thr34:Ser137~?' 'Thr34:Thr75:Ser137~?' 'D34*~?' 'D75*~?' 'D137*~?' 'r'
 5.380000E+02 61 16 492 476 17 28 64 45 1 0 0 60 219 1682 795 309 0 0 214 0 0 523 1009 0 6.833046E-02
 5.383333E+02 61 18 494 476 16 27 64 49 0 0 0 64 210 1685 797 317 0 0 201 0 0 518 998 0 6.834602E-02
 5.386667E+02 61 13 495 482 21 28 57 46 1 0 0 69 214 1707 781 311 0 0 201 0 0 512 982 0 6.835940E-02
 5.390000E+02 61 16 496 480 23 28 66 47 0 0 0 63 219 1693 793 310 0 0 204 0 0 514 997 0 6.837748E-02
 5.393333E+02 61 20 494 474 24 28 63 48 0 0 0 61 216 1710 781 293 0 0 216 0 0 509 997 0 6.839494E-02
 5.396667E+02 61 19 493 474 19 28 68 49 0 0 0 63 209 1727 766 294 0 0 213 0 0 507 979 0 6.841217E-02
 5.400000E+02 61 11 493 482 19 27 62 47 4 2 0 64 208 1712 787 299 0 0 202 0 0 501 989 0 6.843088E-02
 5.403333E+02 61 16 502 486 17 28 65 39 2 0 0 70 207 1732 774 295 0 0 199 0 0 494 973 0 6.845084E-02
 5.406667E+02 61 15 497 482 16 28 74 47 1 0 0 59 202 1733 772 289 0 0 206 0 0 495 978 0 6.846790E-02
 5.410000E+02 61 19 495 476 16 28 56 50 0 0 0 62 201 1737 772 285 0 0 206 0 0 491 978 0 6.848357E-02
 5.413333E+02 61 14 496 482 19 28 62 44 1 0 0 62 199 1762 755 273 0 0 210 0 0 483 965 0 6.849842E-02
 5.416667E+02 61 13 497 484 19 28 67 50 0 0 0 67 195 1747 766 276 0 0 211 0 0 487 977 0 6.851396E-02
 5.420000E+02 61 20 504 484 24 28 69 49 0 0 0 62 195 1737 776 280 0 0 207 0 0 487 983 0 6.853106E-02
 5.423333E+02 61 13 499 486 20 27 67 52 0 0 0 65 199 1738 775 281 0 0 206 0 0 487 981 0 6.854766E-02
 5.426667E+02 61 17 500 483 15 28 67 52 0 1 0 67 201 1746 767 282 0 0 205 0 0 487 972 0 6.856321E-02
 5.430000E+02 61 12 499 487 17 28 57 48 2 1 0 64 205 1754 760 277 0 0 209 0 0 486 969 0 6.857834E-02
 5.433333E+02 61 16 498 482 19 27 72 45 0 0 0 67 205 1755 766 281 0 0 198 0 0 479 964 0 6.859587E-02
 5.436667E+02 61 16 500 484 18 28 64 42 1 0 0 66 205 1751 771 279 0 0 199 0 0 478 970 0 6.861027E-02
 5.440000E+02 61 17 500 483 18 27 61 40 1 3 0 62 200 1746 769 284 0 0 201 0 0 485 970 0 6.862478E-02
 5.443333E+02 61 17 501 484 18 28 72 39 2 2 0 62 198 1740 769 302 0 0 189 0 0 491 958 0 6.863973E-02
 5.446667E+02 61 23 498 475 24 28 70 38 0 1 0 59 204 1727 789 297 0 0 187 0 0 484 976 0 6.865440E-02
 5.450000E+02 61 14 496 482 16 28 66 47 2 2 0 65 203 1716 801 291 0 0 192 0 0 483 993 0 6.867116E-02
 5.453333E+02 61 15 498 483 17 28 73 47 1 1 0 67 206 1706 810 289 0 0 195 0 0 484 1005 0 6.868446E-02
 5.456667E+02 60 23 493 470 21 28 64 46 2 0 0 64 205 1716 804 282 0 0 198 0 0 480 1002 0 6.870401E-02
 5.460000E+02 60 18 489 471 17 28 59 47 1 1 0 58 209 1698 821 278 0 0 203 0 0 481 1024 0 6.871577E-02
 5.463333E+02 59 22 493 471 17 28 63 49 1 1 0 59 201 1698 819 281 0 0 202 0 0 483 1021 0 6.873066E-02
 5.466667E+02 59 16 490 474 16 28 66 52 1 2 0 56 195 1678 831 277 0 0 214 0 0 491 1045 0 6.874372E-02
 5.470000E+02 59 17 486 469 22 28 59 47 1 1 0 56 196 1674 833 280 0 0 213 0 0 493 1046 0 6.875386E-02
 5.473333E+02 59 11 487 476 14 28 70 46 1 2 0 65 193 1688 821 278 0 0 213 0 0 491 1034 0 6.876908E-02
 5.476667E+02 59 12 488 476 21 27 61 46 0 2 0 58 198 1691 822 279 0 0 208 0 0 487 1030 0 6.877962E-02
 5.480000E+02 59 18 488 470 25 28 64 47 4 2 0 54 197 1708 815 277 0 0 200 0 0 477 1015 0 6.879176E-02
 5.483333E+02 59 18 487 469 21 28 72 46 1 1 0 59 200 1719 806 271 0 0 204 0 0 475 1010 0 6.880638E-02
 5.486667E+02 59 16 489 473 20 28 68 47 0 3 0 60 199 1715 798 284 0 0 203 0 0 487 1001 0 6.881519E-02
 5.490000E+02 59 25 491 466 12 28 67 42 1 0 0 57 199 1723 795 275 0 0 207 0 0 482 1002 0 6.882877E-02
 5.493333E+02 58 16 489 473 16 28 56 41 3 1 0 55 202 1714 800 280 0 0 206 0 0 486 1006 0 6.884142E-02
 5.496667E+02 58 11 489 478 17 28 61 41 3 0 0 60 201 1734 779 280 0 0 207 0 0 487 986 0 6.884879E-02
 5.500000E+02 58 10 488 478 19 27 59 48 1 0 0 60 206 1747 774 272 0 0 207 0 0 479 981 0 6.885871E-02
 5.503333E+02 58 15 489 474 16 27 64 47 2 0 0 58 205 1747 768 279 0 0 206 0 0 485 974 0 6.886527E-02
 5.506667E+02 58 14 489 475 18 28 65 48 1 1 0 60 203 1738 767 285 0 0 210 0 0 495 977 0 6.887633E-02
 5.510000E+02 58 10 492 482 20 28 68 48 0 0 0 61 200 1743 761 290 0 0 206 0 0 496 967 0 6.888367E-02
 5.513333E+02 58 23 493 470 18 27 57 52 0 0 0 62 202 1741 760 293 0 0 206 0 0 499 966 0 6.889283E-02
 5.516667E+02 58 23 493 470 21 28 61 50 0 0 0 53 201 1728 778 293 0 0 201 0 0 494 979 0 6.890183E-02
 5.520000E+02 58 17 493 476 18 27 61 51 1 0 0 59 201 1723 786 289 0 0 202 0 0 491 988 0 6.891314E-02
 5.523333E+02 58 22 494 472 16 28 67 48 0 0 0 55 202 1732 778 286 0 0 204 0 0 490 982 0 6.892163E-02
 5.526667E+02 57 20 498 478 21 28 70 42 1 0 0 59 199 1717 789 285 0 0 209 0 0 494 998 0 6.893322E-02
 5.530000E+02 57 17 493 476 17 28 67 38 0 0 0 62 201 1712 792 285 0 0 211 0 0 496 1003 0 6.893781E-02
 5.533333E+02 57 15 493 478 20 28 61 39 0 0 0 63 199 1702 803 280 0 0 215 0 0 495 1018 0 6.894399E-02
 5.536667E+02 57 19 489 470 22 28 60 38 0 0 0 63 205 1687 812 292 0 0 209 0 0 501 1021 0 6.895025E-02
 5.540000E+02 57 16 490 474 22 28 63 40 0 0 0 57 208 1668 832 289 0 0 211 0 0 500 1043 0 6.895360E-02
 5.543333E+02 57 17 493 476 16 28 59 35 1 0 0 59 210 1666 833 287 0 0 214 0 0 501 1047 0 6.896115E-02
 5.546667E+02 57 14 494 480 21 28 58 38 0 0 0 68 208 1664 834 274 0 0 228 0 0 502 1062 0 6.896843E-02
 5.550000E+02 57 14 494 480 17 28 66 40 0 0 0 66 201 1668 823 273 0 0 236 0 0 509 1059 0 6.897391E-02
 5.553333E+02 57 15 490 475 15 26 53 40 2 1 0 66 206 1677 823 266 0 0 234 0 0 500 1057 0 6.899116E-02
 5.556667E+02 57 16 491 475 16 26 73 49 1 1 0 61 204 1678 825 267 0 0 230 0 0 497 1055 0 6.900768E-02
 5.560000E+02 57 16 494 478 20 26 63 49 1 2 0 65 203 1681 822 267 0 0 230 0 0 497 1052 0 6.902715E-02
 5.563333E+02 57 25 497 472 20 26 64 46 0 2 0 63 197 1679 826 264 0 0 231 0 0 495 1057 0 6.903980E-02
 5.566667E+02 57 16 497 481 18 24 75 45 0 1 0 61 194 1689 813 265 0 0 233 0 0 498 1046 0 6.905464E-02
 5.570000E+02 57 14 494 480 15 26 64 45 2 0 0 67 194 1681 817 271 0 0 231 0 0 502 1048 0 6.907088E-02
 5.573333E+02 57 24 496 472 21 26 67 46 1 0 0 63 196 1703 802 269 0 0 226 0 0 495 1028 0 6.908909E-02
 5.576667E+02 57 14 497 483 22 26 53 46 1 1 0 63 198 1704 811 260 0 0 225 0 0 485 1036 0 6.910745E-02
 5.580000E+02 57 10 496 486 20 25 60 48 1 2 0 63 193 1707 814 255 0 0 224 0 0 479 1038 0 6.912459E-02
 5.583333E+02 57 19 494 475 19 26 71 41 1 1 0 56 190 1715 810 264 0 0 211 0 0 475 1021 0 6.914280E-02
 5.586667E+02 57 4 490 486 13 26 73 40 1 2 0 63 192 1730 797 259 0 0 214 0 0 473 1011 0 6.915784E-02
 5.590000E+02 57 25 493 468 15 25 64 39 2 0 0 64 193 1747 783 255 0 0 215 0 0 470 998 0 6.917537E-02
 5.593333E+02 57 17 489 472 17 26 72 42 1 0 0 61 184 1740 781 263 0 0 216 0 0 479 997 0 6.919291E-02
 5.596667E+02 56 15 491 476 17 26 72 44 6 2 0 62 184 1756 766 265 0 0 213 0 0 478 979 0 6.920880E-02
 5.600000E+02 56 22 491 469 16 26 71 47 2 1 0 57 182 1748 766 274 0 0 212 0 0 486 978 0 6.922471E-02
 5.603333E+02 56 14 491 477 19 26 54 44 0 1 0 58 180 1745 767 275 0 0 213 0 0 488 980 0 6.923914E-02
 5.606667E+02 56 16 485 469 15 26 63 47 1 1 0 59 178 1740 776 273 0 0 211 0 0 484 987 0 6.925534E-02
 5.610000E+02 56 16 483 467 15 26 67 43 2 1 0 58 174 1746 772 273 0 0 209 0 0 482 981 0 6.927015E-02
 5.613333E+02 56 11 485 474 18 25 67 42 1 0 0 56 172 1740 775 274 0 0 211 0 0 485 986 0 6.928268E-02
 5.616667E+02 56 10 482 472 15 26 58 46 1 2 0 58 171 1746 767 280 0 0 207 0 0 487 974 0 6.929967E-02
 5.620000E+02 56 18 484 466 15 26 67 45 2 2 0 59 170 1759 752 288 0 0 201 0 0 489 953 0 6.931613E-02
 5.623333E+02 56 20 478 458 11 26 64 45 4 4 0 53 169 1769 745 285 0 0 201 0 0 486 946 0 6.933238E-02
 5.626667E+02 56 8 479 471 19 24 77 41 1 3 0 58 168 1767 744 292 0 0 197 0 0 489 941 0 6.935394E-02
 5.630000E+02 56 13 477 464 18 24 60 42 1 2 0 53 166 1768 743 300 0 0 189 0 0 489 932 0 6.937263E-02
 5.633333E+02 56 16 478 462 17 24 59 46 0 0 0 49 168 1778 727 300 0 0 195 0 0 495 922 0 6.939468E-02
 5.636667E+02 56 13 479 466 18 24 72 45 0 0 0 51 169 1769 738 296 0 0 197 0 0 493 935 0 6.941359E-02
 5.640000E+02 56 16 476 460 13 24 67 45 0 0 0 47 167 1764 741 299 0 0 196 0 0 495 937 0 6.943285E-02
 5.643333E+02 56 18 475 457 19 24 70 47 0 1 0 56 167 1774 737 301 0 0 188 0 0 489 925 0 6.945194E-02
 5.646667E+02 56 14 472 458 19 24 66 51 0 0 0 62 168 1771 741 293 0 0 195 0 0 488 936 0 6.947227E-02
 5.650000E+02 56 16 471 455 20 24 72 49 1 1 0 53 165 1767 743 295 0 0 195 0 0 490 938 0 6.949656E-02
 5.653333E+02 56 19 472 453 18 24 62 49 1 1 0 52 166 1761 758 287 0 0 194 0 0 481 952 0 6.951583E-02
 5.656667E+02 56 19 470 451 15 24 69 50 0 1 0 46 165 1747 774 282 0 0 197 0 0 479 971 0 6.953457E-02
 5.660000E+02 55 16 468 452 17 24 66 55 1 2 0 56 161 1753 775 270 0 0 202 0 0 472 977 0 6.955455E-02
 5.663333E+02 55 21 471 450 15 24 80 60 0 2 0 51 156 1775 758 276 0 0 191 0 0 467 949 0 6.957339E-02
 5.666667E+02 55 18 471 453 12 24 66 57 1 1 0 57 158 1773 756 270 0 0 201 0 0 471 957 0 6.959304E-02
 5.670000E+02 55 13 469 456 19 24 58 58 2 0 0 53 160 1777 746 276 0 0 201 0 0 477 947 0 6.961154E-02
 5.673333E+02 55 11 468 457 19 24 76 55 0 1 0 53 164 1781 738 278 0 0 203 0 0 481 941 0 6.963101E-02
 5.676667E+02 55 16 466 450 15 24 62 52 1 0 0 52 167 1770 751 283 0 0 196 0 0 479 947 0 6.964774E-02
 5.680000E+02 55 7 467 460 17 24 67 56 0 0 0 54 167 1767 747 286 0 0 200 0 0 486 947 0 6.966675E-02
 5.683333E+02 55 18 466 448 20 24 63 55 0 2 0 49 166 1743 767 287 0 0 203 0 0 490 970 0 6.968355E-02
 5.686667E+02 55 14 464 450 19 24 62 53 1 0 0 50 164 1734 772 287 0 0 207 0 0 494 979 0 6.970144E-02
 5.690000E+02 55 17 463 446 16 24 66 47 2 0 0 52 163 1727 775 290 0 0 208 0 0 498 983 0 6.971643E-02
 5.693333E+02 55 12 464 452 14 24 74 50 0 0 0 49 162 1726 767 299 0 0 208 0 0 507 975 0 6.973938E-02
 5.696667E+02 55 8 462 454 16 24 65 49 0 0 0 55 166 1710 783 302 0 0 205 0 0 507 988 0 6.975573E-02
 5.700000E+02 54 24 468 444 15 24 65 48 1 0 0 52 162 1708 782 299 0 0 211 0 0 510 993 0 6.977460E-02
 5.703333E+02 54 16 468 452 16 24 68 53 2 0 0 52 163 1699 791 297 0 0 213 0 0 510 1004 0 6.979077E-02
 5.706667E+02 54 14 466 452 20 24 66 53 2 0 0 59 159 1688 804 293 0 0 215 0 0 508 1019 0 6.980964E-02
 5.710000E+02 54 15 467 452 15 24 67 47 2 2 0 50 155 1683 815 300 0 0 202 0 0 502 1017 0 6.982989E-02
 5.713333E+02 54 14 466 452 21 24 63 49 2 2 0 52 153 1688 811 299 0 0 202 0 0 501 1013 0 6.984665E-02
 5.716667E+02 54 14 462 448 12 24 60 48 1 2 0 49 158 1684 814 302 0 0 200 0 0 502 1014 0 6.986419E-02
 5.720000E+02 54 15 461 446 16 23 69 44 1 2 0 50 158 1703 794 299 0 0 204 0 0 503 998 0 6.988123E-02
 5.723333E+02 54 20 460 440 16 24 64 46 3 2 0 46 160 1723 772 301 0 0 204 0 0 505 976 0 6.989685E-02
 5.726667E+02 54 17 462 445 17 24 57 53 2 1 0 47 160 1739 756 301 0 0 204 0 0 505 960 0 6.991620E-02
 5.730000E+02 54 19 461 442 17 24 58 54 0 2 0 50 165 1731 757 303 0 0 209 0 0 512 966 0 6.993436E-02
 5.733333E+02 54 23 463 440 20 24 55 51 1 0 0 48 166 1722 765 296 0 0 217 0 0 513 982 0 6.995044E-02
 5.736667E+02 54 14 461 447 15 23 63 52 2 1 0 53 164 1707 778 306 0 0 209 0 0 515 987 0 6.996557E-02
 5.740000E+02 54 12 459 447 17 23 68 42 2 1 0 58 164 1710 774 308 0 0 208 0 0 516 982 0 6.998185E-02
 5.743333E+02 54 20 463 443 17 24 67 42 0 1 0 50 170 1704 782 297 0 0 217 0 0 514 999 0 6.999931E-02
 5.746667E+02 54 18 466 448 13 24 78 43 1 0 0 54 167 1690 790 292 0 0 228 0 0 520 1018 0 7.001675E-02
 5.750000E+02 54 23 465 442 15 24 65 40 1 0 0 46 171 1697 789 287 0 0 227 0 0 514 1016 0 7.003296E-02
 5.753333E+02 54 16 462 446 17 22 70 41 1 0 0 47 175 1707 782 282 0 0 229 0 0 511 1011 0 7.005066E-02
 5.756667E+02 54 22 462 440 18 24 61 37 0 0 0 48 177 1705 782 284 0 0 229 0 0 513 1011 0 7.006604E-02
 5.760000E+02 54 14 462 448 16 24 65 42 0 0 0 51 174 1700 782 289 0 0 229 0 0 518 1011 0 7.008554E-02
 5.763333E+02 54 24 462 438 17 24 64 36 1 0 0 43 174 1699 783 283 0 0 235 0 0 518 1018 0 7.010503E-02
 5.766667E+02 54 11 459 448 14 24 58 40 1 0 0 55 174 1698 789 278 0 0 235 0 0 513 1024 0 7.012135E-02
 5.770000E+02 54 10 460 450 10 24 62 39 0 0 0 52 174 1698 778 285 0 0 239 0 0 524 1017 0 7.013950E-02
 5.773333E+02 54 16 462 446 19 24 65 40 0 0 0 56 173 1702 772 283 0 0 243 0 0 526 1015 0 7.015702E-02
 5.776667E+02 54 10 464 454 13 24 56 39 0 0 0 54 176 1704 766 285 0 0 245 0 0 530 1011 0 7.017380E-02
 5.780000E+02 54 13 464 451 17 24 69 39 1 1 0 55 171 1690 781 292 0 0 237 0 0 529 1018 0 7.019157E-02
 5.783333E+02 54 10 466 456 16 24 66 37 0 2 0 53 172 1708 770 287 0 0 235 0 0 522 1005 0 7.020690E-02
 5.786667E+02 54 11 467 456 19 24 62 46 0 2 0 58 172 1699 774 292 0 0 235 0 0 527 1009 0 7.022570E-02
 5.790000E+02 54 11 468 457 13 23 66 45 0 1 0 49 173 1705 768 295 0 0 232 0 0 527 1000 0 7.024134E-02
 5.793333E+02 54 15 468 453 16 24 72 47 0 1 0 58 171 1700 771 298 0 0 231 0 0 529 1002 0 7.025854E-02
 5.796667E+02 54 19 470 451 19 24 61 48 1 1 0 55 169 1690 781 287 0 0 242 0 0 529 1023 0 7.027647E-02
 5.800000E+02 54 14 471 457 17 24 58 49 0 1 0 59 169 1704 767 275 0 0 254 0 0 529 1021 0 7.028937E-02
 5.803333E+02 54 18 470 452 20 24 63 50 0 0 0 54 170 1681 788 276 0 0 255 0 0 531 1043 0 7.030633E-02
 5.806667E+02 54 16 471 455 20 24 71 51 0 1 0 55 170 1673 791 288 0 0 248 0 0 536 1039 0 7.032546E-02
 5.810000E+02 54 13 473 460 17 24 72 53 0 0 0 54 172 1652 806 299 0 0 243 0 0 542 1049 0 7.034158E-02
 5.813333E+02 54 13 471 458 15 24 62 53 2 2 0 60 174 1662 794 300 0 0 244 0 0 544 1038 0 7.035905E-02
 5.816667E+02 54 24 475 451 13 24 66 48 1 1 0 54 175 1656 793 309 0 0 242 0 0 551 1035 0 7.037464E-02
 5.820000E+02 54 11 472 461 17 24 59 50 0 1 0 50 170 1668 783 303 0 0 246 0 0 549 1029 0 7.039296E-02
 5.823333E+02 54 16 474 458 16 24 52 54 1 0 0 54 170 1658 794 300 0 0 248 0 0 548 1042 0 7.041258E-02
 5.826667E+02 54 10 471 461 17 24 66 53 1 1 0 56 169 1663 789 299 0 0 249 0 0 548 1038 0 7.042967E-02
 5.830000E+02 54 12 474 462 16 24 63 50 1 0 0 61 174 1654 803 297 0 0 246 0 0 543 1049 0 7.044710E-02
 5.833333E+02 54 20 475 455 16 24 68 54 0 1 0 55 168 1677 788 287 0 0 248 0 0 535 1036 0 7.046218E-02
 5.836667E+02 54 10 473 463 16 24 65 49 0 1 0 54 169 1678 790 291 0 0 241 0 0 532 1031 0 7.047883E-02
 5.840000E+02 54 20 474 454 15 23 61 52 1 0 0 59 168 1661 805 300 0 0 234 0 0 534 1039 0 7.049689E-02
 5.843333E+02 54 14 473 459 15 24 70 48 1 1 0 57 172 1666 808 297 0 0 229 0 0 526 1037 0 7.051598E-02
 5.846667E+02 54 14 473 459 17 24 63 50 1 3 0 55 171 1659 811 307 0 0 223 0 0 530 1034 0 7.053158E-02
 5.850000E+02 54 18 471 453 17 24 68 52 1 1 0 52 172 1657 812 300 0 0 231 0 0 531 1043 0 7.054636E-02
 5.853333E+02 54 16 466 450 18 24 71 45 0 0 0 64 169 1664 804 303 0 0 229 0 0 532 1033 0 7.056411E-02
 5.856667E+02 54 15 467 452 16 24 65 45 0 0 0 56 169 1674 804 287 0 0 235 0 0 522 1039 0 7.058265E-02
 5.860000E+02 54 14 468 454 18 24 70 44 1 0 0 48 169 1661 824 275 0 0 240 0 0 515 1064 0 7.060079E-02
 5.863333E+02 54 12 468 456 15 24 63 46 2 0 0 49 172 1658 822 278 0 0 242 0 0 520 1064 0 7.062058E-02
 5.866667E+02 54 26 467 441 14 24 60 45 1 1 0 56 173 1648 826 284 0 0 242 0 0 526 1068 0 7.063767E-02
 5.870000E+02 54 15 464 449 16 24 64 39 0 1 0 52 180 1653 826 292 0 0 229 0 0 521 1055 0 7.065679E-02
 5.873333E+02 53 23 466 443 15 24 67 35 0 1 0 49 182 1662 807 302 0 0 229 0 0 531 1036 0 7.067310E-02
 5.876667E+02 53 12 465 453 19 24 86 38 1 1 0 56 184 1662 811 295 0 0 232 0 0 527 1043 0 7.068913E-02
 5.880000E+02 53 16 467 451 21 24 71 39 1 1 0 52 190 1663 813 295 0 0 229 0 0 524 1042 0 7.070401E-02
 5.883333E+02 53 16 470 454 17 24 63 42 1 0 0 58 194 1652 827 284 0 0 237 0 0 521 1064 0 7.072004E-02
 5.886667E+02 53 25 471 446 15 24 70 37 1 0 0 49 195 1647 835 283 0 0 235 0 0 518 1070 0 7.073630E-02
 5.890000E+02 53 24 470 446 17 24 66 42 0 0 0 52 194 1669 814 283 0 0 234 0 0 517 1048 0 7.074820E-02
 5.893333E+02 53 15 471 456 18 24 58 45 2 0 0 58 190 1675 807 292 0 0 226 0 0 518 1033 0 7.076396E-02
 5.896667E+02 53 12 469 457 17 24 63 53 3 1 0 54 192 1670 807 293 0 0 230 0 0 523 1037 0 7.077947E-02
 5.900000E+02 53 24 465 441 21 24 65 50 2 1 0 47 191 1697 783 292 0 0 228 0 0 520 1011 0 7.079611E-02
 5.903333E+02 53 21 462 441 14 24 72 53 0 1 0 47 191 1690 794 296 0 0 220 0 0 516 1014 0 7.081349E-02
 5.906667E+02 52 19 461 442 16 24 65 52 1 2 0 51 191 1696 789 290 0 0 225 0 0 515 1014 0 7.082817E-02
 5.910000E+02 52 20 464 444 19 24 63 52 0 0 0 44 191 1700 792 286 0 0 222 0 0 508 1014 0 7.084370E-02
 5.913333E+02 52 21 465 444 14 24 67 47 1 0 0 55 192 1692 799 288 0 0 221 0 0 509 1020 0 7.085705E-02
 5.916667E+02 51 19 467 448 19 24 76 43 0 0 0 58 195 1716 783 282 0 0 219 0 0 501 1002 0 7.086770E-02
 5.920000E+02 51 22 465 443 16 24 60 47 0 1 0 52 193 1722 780 276 0 0 222 0 0 498 1002 0 7.088085E-02
 5.923333E+02 50 13 466 453 17 24 71 45 2 1 0 57 185 1712 790 277 0 0 221 0 0 498 1011 0 7.089091E-02
 5.926667E+02 50 17 469 452 15 24 65 49 0 0 0 58 182 1726 783 263 0 0 228 0 0 491 1011 0 7.090149E-02
 5.930000E+02 50 13 467 454 16 24 76 48 0 0 0 52 178 1729 779 273 0 0 219 0 0 492 998 0 7.090686E-02
 5.933333E+02 50 25 472 447 16 24 79 49 1 1 0 52 178 1742 770 264 0 0 224 0 0 488 994 0 7.091802E-02
 5.936667E+02 50 20 469 449 14 24 73 55 2 1 0 53 178 1747 763 272 0 0 218 0 0 490 981 0 7.092755E-02
 5.940000E+02 50 14 470 456 20 24 67 47 1 2 0 52 186 1745 771 268 0 0 216 0 0 484 987 0 7.093739E-02
 5.943333E+02 50 15 470 455 15 24 64 45 3 1 0 53 190 1731 784 273 0 0 212 0 0 485 996 0 7.094342E-02
 5.946667E+02 50 23 472 449 17 24 64 41 2 1 0 57 184 1738 781 276 0 0 205 0 0 481 986 0 7.095145E-02
 5.950000E+02 50 15 471 456 16 24 61 39 0 0 0 54 188 1740 783 275 0 0 202 0 0 477 985 0 7.095735E-02
 5.953333E+02 50 16 470 454 18 24 57 43 1 0 0 56 183 1735 788 274 0 0 203 0 0 477 991 0 7.096519E-02
 5.956667E+02 50 18 467 449 14 24 70 46 0 1 0 53 179 1733 793 264 0 0 210 0 0 474 1003 0 7.097165E-02
 5.960000E+02 50 16 470 454 17 24 63 48 1 0 0 60 179 1742 789 266 0 0 203 0 0 469 992 0 7.098555E-02
 5.963333E+02 50 21 467 446 15 24 70 47 3 2 0 50 179 1729 804 268 0 0 199 0 0 467 1003 0 7.099822E-02
 5.966667E+02 50 14 466 452 14 24 74 46 1 2 0 55 179 1736 790 283 0 0 191 0 0 474 981 0 7.100930E-02
 5.970000E+02 50 14 467 453 13 23 58 44 2 1 0 51 173 1728 796 284 0 0 192 0 0 476 988 0 7.102026E-02
 5.973333E+02 50 12 465 453 17 24 57 44 1 1 0 53 171 1733 793 286 0 0 188 0 0 474 981 0 7.103013E-02
 5.976667E+02 50 20 467 447 17 24 68 38 1 1 0 49 167 1737 790 287 0 0 186 0 0 473 976 0 7.103780E-02
 5.980000E+02 50 15 467 452 19 24 67 38 2 0 0 53 169 1728 792 289 0 0 191 0 0 480 983 0 7.104639E-02
 5.983333E+02 50 15 469 454 17 24 68 38 1 0 0 54 169 1720 805 284 0 0 191 0 0 475 996 0 7.105675E-02
 5.986667E+02 50 15 469 454 12 24 61 40 2 0 0 51 170 1719 806 281 0 0 194 0 0 475 1000 0 7.106638E-02
 5.990000E+02 50 20 469 449 15 24 60 42 1 1 0 53 173 1722 802 282 0 0 194 0 0 476 996 0 7.107602E-02
 5.993333E+02 50 17 467 450 22 24 64 45 0 0 0 54 175 1728 793 288 0 0 191 0 0 479 984 0 7.108602E-02
 5.996667E+02 50 12 464 452 19 23 62 48 0 0 0 49 173 1706 811 288 0 0 195 0 0 483 1006 0 7.109169E-02
 6.000000E+02 50 19 463 444 19 24 64 43 1 0 0 47 171 1724 790 292 0 0 194 0 0 486 984 0 7.110066E-02
 6.003333E+02 50 21 465 444 14 24 60 42 0 0 0 53 170 1703 806 296 0 0 195 0 0 491 1001 0 7.110870E-02
 6.006667E+02 50 15 463 448 14 24 61 44 0 0 0 55 171 1678 822 307 0 0 193 0 0 500 1015 0 7.111936E-02
 6.010000E+02 50 17 465 448 19 24 63 47 0 0 0 59 169 1688 815 298 0 0 199 0 0 497 1014 0 7.112598E-02
 6.013333E+02 50 19 467 448 14 24 53 48 2 0 0 58 164 1692 816 288 0 0 204 0 0 492 1020 0 7.113476E-02
 6.016667E+02 50 19 467 448 21 23 61 48 0 0 0 58 159 1699 811 279 0 0 211 0 0 490 1022 0 7.114528E-02
 6.020000E+02 50 15 461 446 16 24 65 44 0 0 0 51 153 1684 823 276 0 0 217 0 0 493 1040 0 7.115394E-02
 6.023333E+02 50 15 457 442 18 24 59 48 0 0 0 52 156 1698 809 271 0 0 222 0 0 493 1031 0 7.116042E-02
 6.026667E+02 50 8 456 448 20 24 64 46 0 0 0 55 158 1695 811 273 0 0 221 0 0 494 1032 0 7.116855E-02
 6.030000E+02 49 12 458 446 16 24 70 41 0 0 0 47 161 1692 809 277 0 0 222 0 0 499 1031 0 7.117510E-02
 6.033333E+02 49 17 460 443 20 24 59 50 0 1 0 49 161 1684 816 282 0 0 218 0 0 500 1034 0 7.118071E-02
 6.036667E+02 49 13 458 445 19 24 64 57 0 1 0 55 153 1675 827 285 0 0 213 0 0 498 1040 0 7.118727E-02
 6.040000E+02 49 14 458 444 14 23 61 49 0 2 0 56 154 1690 808 284 0 0 218 0 0 502 1026 0 7.119014E-02
 6.043333E+02 49 13 458 445 15 24 65 53 1 1 0 54 153 1683 806 290 0 0 221 0 0 511 1027 0 7.119776E-02
 6.046667E+02 49 20 456 436 13 23 59 51 2 0 0 47 152 1689 805 284 0 0 222 0 0 506 1027 0 7.120391E-02
 6.050000E+02 49 15 455 440 16 24 68 54 0 0 0 53 155 1700 796 283 0 0 221 0 0 504 1017 0 7.120878E-02
 6.053333E+02 49 9 459 450 16 24 62 55 1 0 0 54 154 1691 802 292 0 0 215 0 0 507 1017 0 7.121635E-02
 6.056667E+02 49 14 460 446 18 24 60 54 0 0 0 53 159 1686 801 300 0 0 213 0 0 513 1014 0 7.122166E-02
 6.060000E+02 49 17 459 442 16 24 69 52 2 0 0 47 163 1701 787 302 0 0 210 0 0 512 997 0 7.122631E-02
 6.063333E+02 49 13 461 448 11 24 60 49 4 0 0 49 160 1705 784 291 0 0 220 0 0 511 1004 0 7.123180E-02
