# time 'cAMP_on' 'free_Ca2+' 'all_Ca2+' 'bound_Ca2+!_' 'PKAa!_' 'PKAa?' 'PKA()' 'CDK5!_' 'CK1p~?' 'PP2Ap~?' 'PP2Aca_!' 'PP2C!_' 'PP2Ba~?' 'PDEp~?' 'DARPP_unphosph~?' 'Thr75~?' 'Thr34~?' 'Ser137~?' 'Thr75:Ser137~?' 'Thr34:Thr75~?' 'Thr34:Ser137~?' 'Thr34:Thr75:Ser137~?' 'D34*~?' 'D75*~?' 'D137*~?' 'r'
 5.383333E+02 76 15 511 496 24 30 30 59 44 1 0 32 67 228 1267 591 289 270 155 210 152 66 717 1022 643 6.177977E-02
 5.386667E+02 76 17 513 496 17 30 30 64 40 3 2 29 69 233 1283 577 277 272 153 218 149 71 715 1019 645 6.180226E-02
 5.390000E+02 76 17 516 499 22 30 30 63 43 0 1 26 64 237 1298 571 268 271 153 216 149 74 707 1014 647 6.182140E-02
 5.393333E+02 76 16 517 501 22 30 30 68 46 0 1 25 67 234 1300 578 267 258 153 221 145 78 711 1030 634 6.184088E-02
 5.396667E+02 75 12 517 505 21 30 30 55 47 2 1 25 73 230 1293 579 269 255 161 221 141 81 712 1042 638 6.186068E-02
 5.400000E+02 75 18 514 496 19 29 29 57 51 2 2 30 64 233 1289 580 270 265 156 217 136 87 710 1040 644 6.188486E-02
 5.403333E+02 75 16 516 500 16 30 30 59 48 2 2 27 75 237 1294 588 260 265 149 216 146 82 704 1035 642 6.190638E-02
 5.406667E+02 75 16 515 499 17 29 29 65 53 2 1 34 69 236 1284 590 267 271 145 216 142 85 710 1036 643 6.192510E-02
 5.410000E+02 75 17 514 497 20 30 30 75 47 2 1 37 73 231 1285 591 265 266 149 219 142 83 709 1042 640 6.194503E-02
 5.413333E+02 75 21 514 493 16 30 30 68 48 2 1 32 63 222 1299 586 258 262 148 227 141 79 705 1040 630 6.196601E-02
 5.416667E+02 75 18 513 495 21 30 30 73 54 1 1 32 67 226 1291 602 256 257 146 228 145 75 704 1051 623 6.198615E-02
 5.420000E+02 75 18 510 492 17 30 30 67 58 2 2 26 62 224 1283 597 267 259 149 221 148 76 712 1043 632 6.200561E-02
 5.423333E+02 74 14 510 496 18 30 30 73 51 2 0 21 73 228 1299 584 261 257 153 222 150 74 707 1033 634 6.202598E-02
 5.426667E+02 73 16 506 490 20 29 29 61 55 1 0 33 65 229 1304 565 270 263 152 224 141 81 716 1022 637 6.204415E-02
 5.430000E+02 72 24 510 486 20 30 30 64 54 2 0 30 64 225 1322 556 273 264 145 214 141 85 713 1000 635 6.206376E-02
 5.433333E+02 72 22 512 490 22 30 30 62 49 0 0 22 68 225 1307 562 273 273 142 219 142 82 716 1005 639 6.208154E-02
 5.436667E+02 72 14 512 498 21 30 30 61 48 0 0 26 66 228 1291 575 280 269 146 220 135 84 719 1025 634 6.210079E-02
 5.440000E+02 72 14 512 498 16 30 30 63 50 2 0 35 68 229 1285 574 289 278 144 215 136 79 719 1012 637 6.212160E-02
 5.443333E+02 72 20 510 490 18 28 28 63 53 1 2 28 63 229 1290 565 290 276 156 214 130 79 713 1014 641 6.214086E-02
 5.446667E+02 72 24 509 485 19 30 30 62 52 1 1 30 62 232 1266 585 292 279 155 216 130 77 715 1033 641 6.215935E-02
 5.450000E+02 72 24 511 487 19 29 29 66 48 1 1 31 63 229 1277 580 288 280 155 218 130 72 708 1025 637 6.217732E-02
 5.453333E+02 72 17 510 493 20 30 30 63 51 2 1 29 66 223 1273 588 292 273 158 214 139 63 708 1023 633 6.219432E-02
 5.456667E+02 72 23 513 490 19 30 30 62 47 1 0 29 69 225 1270 582 292 267 166 218 139 66 715 1032 638 6.221098E-02
 5.460000E+02 72 23 516 493 22 30 30 70 51 2 1 25 66 229 1259 592 295 261 169 220 138 66 719 1047 634 6.222944E-02
 5.463333E+02 70 23 516 493 16 30 30 64 52 2 1 25 67 227 1251 592 301 264 167 217 141 67 726 1043 639 6.224669E-02
 5.466667E+02 70 17 515 498 21 30 30 71 49 1 2 26 67 229 1244 595 299 275 157 219 148 63 729 1034 643 6.226424E-02
 5.470000E+02 70 16 512 496 21 30 30 60 52 1 0 26 73 231 1245 601 309 273 149 217 141 65 732 1032 628 6.228064E-02
 5.473333E+02 70 19 517 498 17 30 30 66 52 0 0 30 74 228 1260 587 307 281 140 220 138 67 732 1014 626 6.229823E-02
 5.476667E+02 69 15 517 502 21 30 30 67 52 2 0 25 70 223 1257 599 312 269 143 217 140 63 732 1022 615 6.231475E-02
 5.480000E+02 69 17 515 498 17 30 30 60 52 0 0 28 71 227 1257 594 311 269 147 217 141 64 733 1022 621 6.233124E-02
 5.483333E+02 69 14 509 495 18 29 29 67 52 1 1 29 70 227 1273 577 313 265 149 216 143 64 736 1006 621 6.234762E-02
 5.486667E+02 69 17 506 489 17 30 30 62 58 5 1 23 68 225 1260 581 319 283 138 211 142 66 738 996 629 6.236584E-02
 5.490000E+02 68 20 507 487 18 29 29 68 48 2 1 25 69 224 1258 581 329 276 139 205 137 75 746 1000 627 6.238453E-02
 5.493333E+02 68 14 501 487 24 30 30 64 45 3 1 26 60 224 1240 595 332 278 138 218 127 72 749 1023 615 6.240034E-02
 5.496667E+02 68 18 501 483 16 28 28 66 48 3 1 32 60 224 1249 590 316 271 141 226 135 72 749 1029 619 6.241659E-02
 5.500000E+02 68 14 500 486 16 28 28 70 45 0 0 31 67 224 1239 596 322 276 140 220 134 73 749 1029 623 6.243529E-02
 5.503333E+02 68 17 499 482 17 28 28 63 49 1 0 20 65 222 1231 596 322 283 145 220 128 75 745 1036 631 6.245122E-02
 5.506667E+02 68 14 500 486 18 28 28 62 51 1 0 31 69 222 1248 593 317 276 143 219 123 81 740 1036 623 6.246897E-02
 5.510000E+02 68 16 500 484 18 28 28 66 50 1 2 28 64 217 1248 594 321 278 139 218 121 81 741 1032 619 6.249084E-02
 5.513333E+02 68 16 495 479 24 28 28 65 51 2 1 28 56 220 1254 588 319 280 137 219 123 80 741 1024 620 6.250882E-02
 5.516667E+02 68 20 493 473 15 28 28 70 51 0 1 19 61 208 1250 608 311 278 133 215 124 81 731 1037 616 6.252586E-02
 5.520000E+02 68 13 490 477 16 28 28 64 50 2 3 30 63 201 1241 611 314 272 137 223 127 75 739 1046 611 6.254360E-02
 5.523333E+02 68 20 488 468 24 28 28 60 53 2 0 30 63 199 1240 600 317 283 132 230 124 74 745 1036 613 6.256158E-02
 5.526667E+02 68 19 489 470 20 28 28 55 49 1 0 23 56 200 1227 597 329 288 136 223 127 73 752 1029 624 6.257806E-02
 5.530000E+02 68 16 490 474 22 28 28 69 49 3 0 32 63 200 1209 607 318 294 142 227 133 70 748 1046 639 6.259736E-02
 5.533333E+02 68 14 494 480 17 28 28 62 59 1 0 24 58 197 1210 612 323 295 140 225 122 73 743 1050 630 6.261732E-02
 5.536667E+02 68 14 490 476 13 28 28 58 55 2 0 24 66 204 1222 607 312 286 151 227 118 77 734 1062 632 6.263319E-02
 5.540000E+02 67 17 493 476 18 28 28 58 55 2 0 24 62 206 1222 591 310 298 154 232 122 71 735 1048 645 6.265032E-02
 5.543333E+02 67 22 493 471 20 28 28 65 51 3 1 26 57 198 1233 594 315 292 151 220 126 69 730 1034 638 6.266665E-02
 5.546667E+02 67 16 492 476 15 28 28 72 52 1 0 29 62 197 1229 607 309 289 148 223 131 64 727 1042 632 6.268131E-02
 5.550000E+02 67 19 493 474 20 28 28 58 56 1 0 31 64 193 1221 622 302 288 152 224 126 65 717 1063 631 6.269743E-02
 5.553333E+02 67 16 496 480 15 28 28 74 58 1 0 19 61 197 1235 613 311 281 149 225 124 62 722 1049 616 6.271226E-02
 5.556667E+02 67 18 498 480 16 28 28 63 53 0 0 21 65 194 1232 613 308 276 154 228 123 66 725 1061 619 6.272983E-02
 5.560000E+02 67 11 503 492 17 28 28 57 57 1 0 25 68 195 1244 600 308 277 155 227 121 68 724 1050 621 6.274614E-02
 5.563333E+02 67 12 502 490 13 28 28 59 56 0 0 26 72 195 1253 607 301 266 153 236 114 70 721 1066 603 6.276282E-02
 5.566667E+02 66 21 508 487 17 28 28 64 53 1 1 24 64 196 1252 599 302 272 153 240 119 63 724 1055 607 6.277891E-02
 5.570000E+02 66 14 511 497 20 28 28 60 61 1 1 29 73 193 1233 616 307 275 155 239 117 58 721 1068 605 6.279542E-02
 5.573333E+02 66 24 513 489 15 28 28 67 57 2 1 30 61 191 1225 634 303 270 150 239 117 62 721 1085 599 6.281165E-02
 5.576667E+02 64 20 515 495 17 28 28 68 53 0 1 23 66 187 1246 621 301 260 152 239 117 64 721 1076 593 6.282779E-02
 5.580000E+02 64 19 516 497 19 28 28 55 56 0 1 22 68 182 1259 607 308 256 150 241 113 66 728 1064 585 6.284124E-02
 5.583333E+02 64 15 511 496 16 28 28 68 54 1 2 19 69 185 1261 617 302 248 150 244 114 64 724 1075 576 6.285372E-02
 5.586667E+02 64 19 511 492 17 28 28 68 52 5 4 22 72 190 1263 605 300 260 154 238 123 57 718 1054 594 6.286945E-02
 5.590000E+02 64 18 505 487 18 28 28 53 51 5 3 32 72 186 1261 598 313 265 154 231 124 54 722 1037 597 6.288534E-02
 5.593333E+02 64 16 502 486 22 27 27 68 51 6 2 29 68 190 1269 588 325 261 158 225 119 55 724 1026 593 6.289870E-02
 5.596667E+02 64 18 504 486 14 28 28 60 50 2 2 26 69 192 1264 591 337 269 151 210 122 56 725 1008 598 6.291607E-02
 5.600000E+02 64 15 503 488 17 28 28 69 47 3 2 30 68 194 1292 582 329 258 146 218 122 53 722 999 579 6.293104E-02
 5.603333E+02 64 16 512 496 17 28 28 71 45 3 2 27 66 190 1280 594 326 247 157 223 125 48 722 1022 577 6.294837E-02
 5.606667E+02 64 16 507 491 18 28 28 67 47 5 1 33 65 194 1250 598 345 256 165 215 124 47 731 1025 592 6.296263E-02
 5.610000E+02 64 28 507 479 16 28 28 64 43 4 1 28 63 194 1254 600 340 250 168 217 120 51 728 1036 589 6.297790E-02
 5.613333E+02 64 21 504 483 15 28 28 68 47 4 1 26 69 201 1276 588 323 252 166 224 122 49 718 1027 589 6.299539E-02
 5.616667E+02 64 18 503 485 21 28 28 66 52 1 1 21 66 202 1292 579 317 258 160 224 117 53 711 1016 588 6.301225E-02
 5.620000E+02 64 16 502 486 20 26 26 73 53 0 0 23 68 201 1292 583 320 265 156 213 114 57 704 1009 592 6.303052E-02
 5.623333E+02 64 11 501 490 16 26 26 62 45 0 0 27 69 203 1289 581 320 276 152 210 110 62 702 1005 600 6.305066E-02
 5.626667E+02 64 19 505 486 14 26 26 68 50 0 0 21 71 202 1297 566 310 279 155 222 111 60 703 1003 605 6.306774E-02
 5.630000E+02 64 22 506 484 18 25 25 64 43 1 0 26 68 201 1308 568 301 278 150 220 113 62 696 1000 603 6.308746E-02
 5.633333E+02 64 22 506 484 15 26 26 69 41 1 0 32 65 203 1326 550 295 288 144 229 110 58 692 981 600 6.310325E-02
 5.636667E+02 64 24 509 485 17 26 26 55 38 2 1 26 60 201 1321 562 287 277 153 229 113 58 687 1002 601 6.312208E-02
 5.640000E+02 64 18 509 491 17 26 26 62 40 1 1 20 73 199 1322 568 295 269 153 224 112 57 688 1002 591 6.314043E-02
 5.643333E+02 64 16 508 492 19 26 26 55 42 0 0 24 70 195 1329 563 278 265 158 232 114 61 685 1014 598 6.315673E-02
 5.646667E+02 64 18 506 488 17 26 26 58 49 0 0 26 70 195 1329 554 291 274 158 223 109 62 685 997 603 6.317457E-02
 5.650000E+02 64 18 503 485 16 26 26 66 50 1 1 26 67 192 1340 551 293 271 157 219 109 60 681 987 597 6.319216E-02
 5.653333E+02 64 23 506 483 12 26 26 65 58 2 1 21 65 192 1325 568 288 274 151 224 112 58 682 1001 595 6.321090E-02
 5.656667E+02 64 15 512 497 15 26 26 71 51 2 1 32 72 194 1306 593 281 278 152 217 114 59 671 1021 603 6.322845E-02
 5.660000E+02 64 23 510 487 17 26 26 62 45 0 1 28 66 196 1308 590 270 279 163 215 116 59 660 1027 617 6.324685E-02
 5.663333E+02 64 16 509 493 18 26 26 60 44 0 1 25 72 197 1309 588 278 273 171 209 110 62 659 1030 616 6.326367E-02
 5.666667E+02 64 13 509 496 18 26 26 60 47 1 0 25 74 196 1294 599 274 291 163 210 110 59 653 1031 623 6.328319E-02
 5.670000E+02 64 17 505 488 21 26 26 69 44 0 0 25 63 196 1290 592 275 299 160 214 109 61 659 1027 629 6.330075E-02
 5.673333E+02 64 19 504 485 17 26 26 65 47 0 1 29 65 196 1289 593 266 292 169 220 114 57 657 1039 632 6.332032E-02
 5.676667E+02 64 21 501 480 17 26 26 63 44 1 2 37 64 192 1274 596 267 312 161 213 121 56 657 1026 650 6.333774E-02
 5.680000E+02 64 15 497 482 12 26 26 61 47 3 4 34 60 189 1270 585 277 310 171 210 124 53 664 1019 658 6.335595E-02
 5.683333E+02 64 12 494 482 18 25 25 71 50 4 2 23 63 191 1268 595 294 312 164 198 115 54 661 1011 645 6.337443E-02
 5.686667E+02 64 18 493 475 15 26 26 69 55 6 1 26 58 192 1285 586 284 305 166 204 115 55 658 1011 641 6.339196E-02
 5.690000E+02 64 20 502 482 20 24 24 65 58 3 2 33 63 192 1293 581 293 307 162 194 113 57 657 994 639 6.340960E-02
 5.693333E+02 64 17 502 485 20 24 24 62 59 2 1 27 61 192 1293 579 289 305 167 199 111 57 656 1002 640 6.342870E-02
 5.696667E+02 64 19 501 482 13 24 24 66 57 1 2 27 66 194 1299 581 269 307 164 210 114 56 649 1011 641 6.345073E-02
 5.700000E+02 64 15 507 492 14 24 24 68 55 0 0 21 66 192 1299 583 266 313 159 212 114 54 646 1008 640 6.346891E-02
 5.703333E+02 64 16 506 490 15 23 23 67 55 3 0 27 64 189 1297 579 259 311 170 211 111 62 643 1022 654 6.348479E-02
 5.706667E+02 64 20 510 490 17 24 24 72 47 0 0 26 66 189 1312 581 255 310 162 204 116 60 635 1007 648 6.350182E-02
 5.710000E+02 64 19 509 490 18 24 24 71 48 0 0 29 68 193 1307 585 264 309 160 200 113 62 639 1007 644 6.351777E-02
 5.713333E+02 64 20 508 488 20 24 24 73 49 0 0 31 64 197 1318 590 268 300 155 197 107 65 637 1007 627 6.353725E-02
 5.716667E+02 63 11 503 492 18 24 24 63 48 2 0 25 65 191 1321 588 264 304 154 196 112 61 633 999 631 6.355574E-02
 5.720000E+02 63 10 500 490 16 24 24 66 51 1 0 29 65 191 1316 593 250 314 147 199 121 60 630 999 642 6.357663E-02
 5.723333E+02 63 20 502 482 16 24 24 68 51 2 0 25 61 190 1321 601 250 318 137 198 117 58 623 994 630 6.359654E-02
 5.726667E+02 63 22 504 482 15 24 24 58 53 1 0 27 59 192 1334 605 236 306 142 198 118 61 613 1006 627 6.361796E-02
 5.730000E+02 63 15 503 488 12 23 23 60 46 2 0 27 62 198 1333 606 230 310 143 197 116 65 608 1011 634 6.363542E-02
 5.733333E+02 63 23 505 482 16 23 23 60 49 0 0 29 60 197 1329 609 235 319 133 194 113 68 610 1004 633 6.365225E-02
 5.736667E+02 63 19 507 488 15 23 23 73 46 1 0 34 66 192 1332 610 237 320 125 197 107 72 613 1004 624 6.367137E-02
 5.740000E+02 63 14 512 498 16 24 24 63 47 0 0 22 68 189 1329 608 238 319 135 198 108 65 609 1006 627 6.368916E-02
 5.743333E+02 63 22 512 490 10 24 24 64 49 0 0 31 64 191 1331 600 240 316 145 194 110 64 608 1003 635 6.370786E-02
 5.746667E+02 63 13 510 497 15 24 24 62 49 1 1 32 67 193 1339 597 235 322 135 202 110 60 607 994 627 6.372567E-02
 5.750000E+02 63 18 511 493 18 24 24 64 51 1 1 26 66 191 1340 597 237 324 136 197 105 64 603 994 629 6.374412E-02
 5.753333E+02 63 8 509 501 18 24 24 70 50 1 1 26 69 194 1349 594 240 323 128 199 106 61 606 982 618 6.376077E-02
 5.756667E+02 63 20 512 492 15 24 24 72 53 2 0 23 73 188 1348 602 234 324 131 195 108 58 595 986 621 6.377937E-02
 5.760000E+02 63 22 514 492 11 22 22 59 52 1 0 26 63 184 1341 607 238 337 121 193 106 57 594 978 621 6.379846E-02
 5.763333E+02 63 13 513 500 12 23 23 54 50 4 0 29 66 181 1336 619 245 331 125 182 106 56 589 982 618 6.381765E-02
 5.766667E+02 63 20 516 496 15 24 24 66 47 2 0 22 68 182 1343 616 250 327 124 178 99 63 590 981 613 6.383827E-02
 5.770000E+02 63 18 512 494 17 24 24 73 52 1 0 24 67 180 1357 608 236 316 135 179 108 61 584 983 620 6.385673E-02
 5.773333E+02 63 19 514 495 14 24 24 59 58 2 1 36 69 178 1355 608 233 312 142 185 102 63 583 998 619 6.387605E-02
 5.776667E+02 63 17 514 497 15 24 24 67 58 0 1 24 63 177 1351 615 246 306 136 181 102 63 592 995 607 6.389603E-02
 5.780000E+02 63 12 516 504 19 24 24 67 58 0 0 27 67 170 1349 618 255 308 130 170 102 68 595 986 608 6.391503E-02
 5.783333E+02 63 20 516 496 17 24 24 59 54 0 0 26 62 170 1349 616 248 306 138 173 103 67 591 994 614 6.393162E-02
 5.786667E+02 63 15 515 500 14 24 24 74 50 0 0 28 69 173 1349 617 249 293 154 174 99 65 587 1010 611 6.394982E-02
 5.790000E+02 63 13 509 496 18 24 24 76 52 0 0 27 68 173 1348 620 237 296 157 178 104 60 579 1015 617 6.396807E-02
 5.793333E+02 63 26 509 483 22 24 24 63 57 1 3 28 60 173 1357 614 229 291 162 180 111 56 576 1012 620 6.398706E-02
 5.796667E+02 63 22 509 487 14 24 24 72 53 2 1 21 66 171 1361 622 218 286 158 188 111 56 573 1024 611 6.400559E-02
 5.800000E+02 63 20 509 489 14 23 23 64 56 0 1 27 66 173 1359 621 219 283 162 190 110 56 575 1029 611 6.402651E-02
 5.803333E+02 63 24 511 487 17 24 24 59 58 0 1 32 65 171 1377 624 214 271 158 193 108 55 570 1030 592 6.404506E-02
 5.806667E+02 63 23 506 483 16 24 24 62 53 0 1 25 61 172 1378 623 219 265 166 194 101 54 568 1037 586 6.406525E-02
 5.810000E+02 63 28 506 478 17 24 24 68 58 0 0 24 64 172 1377 633 216 263 163 197 98 53 564 1046 577 6.408566E-02
 5.813333E+02 63 19 505 486 11 24 24 58 56 1 0 21 62 178 1369 638 218 266 157 199 101 52 570 1046 576 6.410526E-02
 5.816667E+02 63 17 500 483 15 24 24 65 50 1 1 21 64 179 1365 639 228 267 160 189 107 45 569 1033 579 6.412397E-02
 5.820000E+02 61 13 500 487 21 24 24 68 55 1 1 21 68 180 1362 637 248 261 161 180 103 48 579 1026 573 6.414359E-02
 5.823333E+02 61 21 500 479 17 24 24 67 55 0 1 30 61 181 1361 638 259 261 157 174 99 51 583 1020 568 6.415902E-02
 5.826667E+02 61 18 500 482 13 23 23 65 56 0 0 20 66 181 1350 648 247 262 156 184 103 50 584 1038 571 6.417576E-02
 5.830000E+02 61 11 500 489 12 24 24 73 57 1 1 30 63 179 1336 658 248 264 155 187 104 48 587 1048 571 6.419439E-02
 5.833333E+02 61 17 504 487 18 24 24 60 57 1 1 26 65 178 1348 652 249 263 151 189 101 47 586 1039 562 6.421069E-02
 5.836667E+02 59 22 508 486 15 24 24 61 57 1 0 23 70 181 1357 650 250 256 150 194 96 47 587 1041 549 6.422767E-02
 5.840000E+02 58 19 505 486 16 24 24 67 57 0 0 29 71 177 1360 646 253 245 153 195 104 44 596 1038 546 6.424441E-02
 5.843333E+02 58 13 507 494 15 23 23 65 53 0 0 24 72 174 1348 643 257 246 162 192 108 44 601 1041 560 6.425989E-02
 5.846667E+02 58 16 502 486 17 24 24 60 49 1 0 26 62 174 1342 638 269 253 166 189 97 46 601 1039 562 6.427679E-02
 5.850000E+02 58 23 503 480 12 24 24 73 50 1 0 26 60 170 1338 635 273 268 158 188 96 44 601 1025 566 6.429271E-02
 5.853333E+02 58 20 507 487 16 24 24 62 51 0 1 25 61 173 1340 633 266 268 159 197 90 47 600 1036 564 6.430850E-02
 5.856667E+02 58 25 507 482 15 24 24 76 52 0 0 23 64 168 1333 628 266 267 163 204 90 49 609 1044 569 6.432488E-02
 5.860000E+02 58 12 506 494 18 24 24 66 49 0 0 19 67 166 1336 636 260 271 154 206 88 49 603 1045 562 6.434152E-02
 5.863333E+02 58 16 508 492 16 24 24 57 46 1 0 28 69 164 1339 633 261 273 151 202 93 48 604 1034 565 6.435896E-02
 5.866667E+02 58 20 514 494 17 24 24 64 49 0 0 25 72 164 1324 642 268 278 150 198 89 51 606 1041 568 6.437381E-02
 5.870000E+02 58 23 510 487 16 24 24 72 51 1 1 28 61 165 1327 635 265 289 143 200 88 53 606 1031 573 6.438845E-02
 5.873333E+02 58 17 511 494 16 24 24 67 51 0 0 31 68 168 1332 637 253 288 144 199 89 58 599 1038 579 6.440470E-02
 5.876667E+02 57 16 509 493 18 24 24 62 46 0 1 27 65 164 1336 647 249 282 141 194 92 59 594 1041 574 6.441734E-02
 5.880000E+02 56 14 508 494 19 24 24 53 50 1 0 23 74 165 1337 655 242 278 136 199 98 55 594 1045 567 6.443391E-02
 5.883333E+02 56 21 513 492 14 23 23 71 53 0 0 22 71 163 1334 649 251 283 135 195 96 57 599 1036 571 6.444969E-02
 5.886667E+02 56 20 512 492 14 24 24 61 53 0 0 30 60 160 1315 660 260 285 133 193 97 57 607 1043 572 6.446389E-02
 5.890000E+02 56 21 515 494 17 24 24 61 55 0 0 29 69 158 1313 661 266 285 132 192 94 57 609 1042 568 6.447833E-02
 5.893333E+02 55 20 514 494 14 24 24 70 53 1 0 29 64 159 1326 652 267 272 140 200 88 55 610 1047 555 6.449456E-02
 5.896667E+02 55 24 519 495 20 24 24 61 50 1 1 28 67 158 1328 644 265 267 151 201 91 53 610 1049 562 6.450738E-02
 5.900000E+02 55 18 521 503 13 24 24 65 62 2 1 28 72 157 1324 654 265 266 145 207 91 48 611 1054 550 6.452346E-02
 5.903333E+02 55 25 522 497 20 24 24 76 58 1 1 23 69 160 1315 666 276 264 145 197 87 50 610 1058 546 6.453592E-02
 5.906667E+02 55 23 523 500 13 24 24 58 60 2 2 20 68 159 1325 680 259 261 133 202 92 48 601 1063 534 6.454919E-02
 5.910000E+02 55 20 530 510 16 24 24 61 60 0 0 27 76 154 1334 673 265 266 129 194 94 45 598 1041 534 6.456419E-02
 5.913333E+02 55 14 530 516 17 24 24 68 64 0 0 25 76 158 1343 678 254 262 135 193 92 43 582 1049 532 6.457739E-02
 5.916667E+02 55 24 524 500 16 24 24 71 56 2 0 20 68 158 1340 677 254 260 139 195 92 43 584 1054 534 6.459021E-02
 5.920000E+02 55 18 525 507 18 24 24 62 58 3 1 23 69 158 1355 660 259 260 136 198 88 44 589 1038 528 6.460525E-02
 5.923333E+02 55 16 528 512 23 24 24 66 57 2 2 21 75 155 1378 647 258 254 133 199 88 43 588 1022 518 6.461997E-02
 5.926667E+02 55 18 526 508 17 24 24 68 60 3 2 21 76 152 1392 635 261 257 131 197 89 38 585 1001 515 6.463401E-02
 5.930000E+02 55 14 526 512 19 24 24 69 56 3 0 25 80 153 1407 625 251 260 131 199 88 39 577 994 518 6.464676E-02
 5.933333E+02 55 16 526 510 13 24 24 63 55 2 0 17 74 155 1390 633 257 268 126 200 87 39 583 998 520 6.466088E-02
 5.936667E+02 55 19 525 506 16 24 24 70 49 0 0 20 75 160 1383 627 256 263 146 198 85 42 581 1013 536 6.467456E-02
 5.940000E+02 55 14 524 510 20 24 24 70 48 0 0 31 74 158 1379 630 247 267 143 203 87 44 581 1020 541 6.468571E-02
 5.943333E+02 55 15 519 504 17 24 24 56 47 1 0 29 70 153 1393 633 246 262 136 198 86 46 576 1013 530 6.470028E-02
 5.946667E+02 55 15 519 504 17 24 24 63 50 2 0 26 70 153 1397 630 252 259 138 186 90 48 576 1002 535 6.471474E-02
 5.950000E+02 55 18 518 500 17 24 24 62 41 1 0 27 65 145 1390 624 247 275 138 198 83 45 573 1005 541 6.472811E-02
 5.953333E+02 55 24 516 492 12 23 23 66 50 0 0 19 61 147 1379 624 250 283 134 203 79 48 580 1009 544 6.473969E-02
 5.956667E+02 55 14 512 498 14 24 24 69 50 0 0 30 69 146 1384 612 249 284 137 208 80 46 583 1003 547 6.475515E-02
 5.960000E+02 55 18 508 490 19 24 24 68 50 0 0 29 66 147 1381 627 242 280 134 208 77 51 578 1020 542 6.476965E-02
 5.963333E+02 55 22 511 489 11 24 24 75 46 0 1 25 64 152 1365 634 251 286 137 197 79 51 578 1019 553 6.478449E-02
 5.966667E+02 55 18 509 491 15 24 24 66 52 0 1 25 68 154 1352 642 260 293 133 186 83 51 580 1012 560 6.479793E-02
 5.970000E+02 55 15 505 490 17 24 24 63 58 0 0 25 61 151 1359 638 258 287 134 183 85 56 582 1011 562 6.481239E-02
 5.973333E+02 55 23 505 482 17 24 24 83 59 0 0 19 62 153 1371 642 257 283 126 179 82 60 578 1007 551 6.482672E-02
 5.976667E+02 55 24 506 482 17 24 24 64 53 0 0 19 64 153 1369 641 256 288 128 177 86 55 574 1001 557 6.484117E-02
 5.980000E+02 55 17 507 490 14 24 24 68 48 1 0 33 63 152 1369 638 244 293 133 179 93 51 567 1001 570 6.485292E-02
 5.983333E+02 54 21 505 484 13 24 24 70 53 1 0 24 56 154 1366 628 235 300 143 190 90 48 563 1009 581 6.486429E-02
 5.986667E+02 54 25 501 476 18 24 24 71 52 1 0 19 60 153 1362 633 236 295 151 183 88 52 559 1019 586 6.487817E-02
 5.990000E+02 53 16 498 482 17 24 24 72 57 0 0 26 63 152 1350 653 235 286 153 175 91 57 558 1038 587 6.488924E-02
 5.993333E+02 53 14 504 490 17 24 24 74 51 2 0 25 66 147 1358 644 239 287 155 171 94 52 556 1022 588 6.490195E-02
 5.996667E+02 52 23 505 482 17 24 24 73 54 0 2 28 66 144 1360 641 243 297 141 170 93 55 561 1007 586 6.491284E-02
 6.000000E+02 52 20 503 483 17 24 24 62 56 1 1 19 66 141 1353 655 247 287 148 170 91 49 557 1022 575 6.492261E-02
 6.003333E+02 52 21 503 482 15 24 24 63 54 2 0 18 67 145 1344 669 243 289 146 168 94 47 552 1030 576 6.493398E-02
 6.006667E+02 52 19 507 488 17 24 24 71 54 0 0 22 63 149 1357 667 240 280 150 166 99 41 546 1024 570 6.494573E-02
 6.010000E+02 52 21 508 487 21 24 24 63 54 1 1 24 67 150 1358 660 234 292 147 170 97 42 543 1019 578 6.495510E-02
 6.013333E+02 52 19 507 488 14 24 24 66 54 3 2 27 72 156 1384 640 229 290 147 174 92 44 539 1005 573 6.496570E-02
 6.016667E+02 52 12 508 496 16 24 24 74 53 2 2 23 65 151 1386 630 241 297 142 174 83 47 545 993 569 6.498004E-02
 6.020000E+02 52 17 509 492 12 24 24 69 51 1 2 24 66 148 1388 635 240 290 144 165 85 53 543 997 572 6.498859E-02
 6.023333E+02 52 21 501 480 15 24 24 64 51 3 0 26 64 146 1381 638 234 283 156 171 90 47 542 1012 576 6.500104E-02
 6.026667E+02 52 17 498 481 15 24 24 69 50 0 1 25 64 145 1390 627 224 282 164 176 88 49 537 1016 583 6.501174E-02
 6.030000E+02 52 16 492 476 16 24 24 69 56 1 0 19 61 149 1380 638 227 296 151 172 88 48 535 1009 583 6.502169E-02
 6.033333E+02 52 20 496 476 17 23 23 70 53 1 0 22 57 152 1381 650 223 299 141 173 83 50 529 1014 573 6.502996E-02
 6.036667E+02 52 19 494 475 17 24 24 68 53 1 1 26 58 148 1378 644 226 296 143 176 83 54 539 1017 576 6.504049E-02
 6.040000E+02 52 16 488 472 15 24 24 68 50 0 0 22 61 145 1360 654 239 303 139 174 80 51 544 1018 573 6.505139E-02
 6.043333E+02 52 23 487 464 19 24 24 66 55 0 0 25 58 149 1353 661 234 306 140 168 90 48 540 1017 584 6.506112E-02
